RESORT	BUSINESS_DATE	CHAR_BUSINESS_DATE	MARKET_CODE	CF_MASTER_SEQ	GROUP_NAME	S_REV_MKT	S_DEF_ROOMS_MKT	S_FB_REV_MKT	S_MISC_REV_MKT	MKT_RESORT_ROOM	GUEST_MKT	TOT_ARR_MKT	PER_OCC_MKT	PER_DOUBLE_MKT	DOUBLE_OCC_MKT	SINGLE_OCC_MKT	GUEST_DAY	ARRIVAL_DAY	ARRIVAL_MKT	TOT_ARR_DAY	PER_OCC_DAY	PER_DOUBLE_OCC_DAY	SINGLE_OCC_DAY	S_MISC_REV_DAY	DAY_RESORT_ROOM	S_FB_REV_DAY	DOUBLE_OCC_DAY	S_REV_DAY	S_DEF_ROOMS_DAY	ARR_TODAY	NO_DEFINITE_ROOMS	IN_GUEST	OCC_SINGLE	DOUBLE_OCC	REVENUE	FB_REV	OTHER_REV	TOTAL_REVENUE	RESORT_ROOM	PER_OCC	GET_ARR	MULTI_OCC_PER
SHR	06-JAN-19	01-06-19	PCK	PCK	PCK	74475	92	20140.85	8035.93	47815	184	809.510870	.192408240	.110843877	53	39	137	0	0	825.015581	65.6488550	31.2977099	45	26312.344022988506	131	46568.45	41	70951.34	86	0	4	9	1	3	5260	330.97	30	5620.97	131	3.05343511	1315	2.29007634
SHR	06-JAN-19	01-06-19	PRM	PRM	PRM	142066.13	235	42757.73	8712.224482758621	47815	445	604.536723	.491477570	.332531632	159	76	137	0	0	825.015581	65.6488550	31.2977099	45	26312.344022988506	131	46568.45	41	70951.34	86	0	1	1	1	0	485	206.34	0	691.34	131	.763358779	485	0
SHR	06-JAN-19	01-06-19	PRV	PRV	PRV	308199.64	300	13729.46	4400.830574712644	47815	516	1027.33213	.627418174	.317891875	152	148	137	0	0	825.015581	65.6488550	31.2977099	45	26312.344022988506	131	46568.45	41	70951.34	86	0	4	7	2	2	3783.87	0	0	3783.87	131	3.05343511	945.9675	1.52671756
SHR	06-JAN-19	01-06-19	RAK	RAK	RAK	0	0	0	0	47815	0	0	0	0	0	0	137	0	0	825.015581	65.6488550	31.2977099	45	26312.344022988506	131	46568.45	41	70951.34	86	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	06-JAN-19	01-06-19	SOC	SOC	SOC	49028	161	2640.49	1415.09632183908	47815	263	304.521739	.336714420	.175677089	84	77	137	0	0	825.015581	65.6488550	31.2977099	45	26312.344022988506	131	46568.45	41	70951.34	86	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	06-JAN-19	01-06-19	VOL	VOL	VOL	393309	755	54711.93	15175.982528735632	47815	828	520.939073	1.57900241	.148488968	71	684	137	0	0	825.015581	65.6488550	31.2977099	45	26312.344022988506	131	46568.45	41	70951.34	86	0	7	8	6	1	4114	249.28	333.477011494253	4696.757011494253	131	5.34351145	587.7142857142857142857142857142857143	.763358779
SHR	07-JAN-19	01-07-19	BAR	BAR	BAR	660717.25	822	115563.75	39497.350459770114	47815	1209	803.792275	1.71912580	.650423507	311	511	175	0	0	793.072276	93.8931298	32.0610687	81	114859.72908045977	131	27145.94	42	97547.89	123	0	20	33	8	12	19540	2018.83	1531.51	23090.34	131	15.2671756	977	9.16030534
SHR	07-JAN-19	01-07-19	CON	CON	CON	607773.5	808	111332.54	40399.412298850574	47815	1229	752.194926	1.68984628	.805186657	385	423	175	0	0	793.072276	93.8931298	32.0610687	81	114859.72908045977	131	27145.94	42	97547.89	123	0	24	39	12	12	23532	2894.78	303.5	26730.28	131	18.3206107	980.5	9.16030534
SHR	07-JAN-19	01-07-19	COR	COR	COR	626405	1066	51217.05	11934.108735632184	47815	1138	587.621951	2.22942591	.138031998	66	1000	175	0	0	793.072276	93.8931298	32.0610687	81	114859.72908045977	131	27145.94	42	97547.89	123	0	31	36	26	5	19325	2271.2	1027	22623.2	131	23.6641221	623.3870967741935483870967741935483871	3.81679389
SHR	07-JAN-19	01-07-19	CPM	CPM	CPM	0	26	3235.43	-122.48	47815	53	0	.054376242	.033462303	16	10	175	0	0	793.072276	93.8931298	32.0610687	81	114859.72908045977	131	27145.94	42	97547.89	123	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	07-JAN-19	01-07-19	HSU	HSU	HSU	-385.66	32	3638133.18	1746095.962068965516	47815	43	-12.051875	.066924605	.020913939	10	22	175	0	0	793.072276	93.8931298	32.0610687	81	114859.72908045977	131	27145.94	42	97547.89	123	0	0	0	0	0	-405	15175.24	109317.89	124088.13	131	0	0	0
SHR	07-JAN-19	01-07-19	LOW	LOW	LOW	216550	347	28019.84	6000.301034482759	47815	363	624.063401	.725713688	.025096727	12	335	175	0	0	793.072276	93.8931298	32.0610687	81	114859.72908045977	131	27145.94	42	97547.89	123	0	6	6	6	0	4704	267.37	30	5001.37	131	4.58015267	784	0
SHR	07-JAN-19	01-07-19	NRR	NRR	NRR	0	0	0	0	47815	0	0	0	0	0	0	175	0	0	793.072276	93.8931298	32.0610687	81	114859.72908045977	131	27145.94	42	97547.89	123	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	07-JAN-19	01-07-19	OTA	OTA	OTA	188818.94	292	41844.75	6099.908850574713	47815	492	646.640205	.610687023	.372268117	178	114	175	0	0	793.072276	93.8931298	32.0610687	81	114859.72908045977	131	27145.94	42	97547.89	123	0	9	19	2	7	8733.02	1894.03	1122.99	11750.04	131	6.87022901	970.3355555555555555555555555555555556	5.34351145
SHR	07-JAN-19	01-07-19	OTH	OTH	OTH	58433.25	102	13704.32	4700.58	47815	132	572.875	.213322179	.054376242	26	76	175	0	0	793.072276	93.8931298	32.0610687	81	114859.72908045977	131	27145.94	42	97547.89	123	0	2	2	2	0	1000	282.69	225	1507.69	131	1.52671756	500	0
SHR	07-JAN-19	01-07-19	PCK	PCK	PCK	74475	92	20140.85	8035.93	47815	184	809.510870	.192408240	.110843877	53	39	175	0	0	793.072276	93.8931298	32.0610687	81	114859.72908045977	131	27145.94	42	97547.89	123	0	4	9	1	3	3990	1631.15	1300	6921.15	131	3.05343511	997.5	2.29007634
SHR	07-JAN-19	01-07-19	PRM	PRM	PRM	142066.13	235	42757.73	8712.224482758621	47815	445	604.536723	.491477570	.332531632	159	76	175	0	0	793.072276	93.8931298	32.0610687	81	114859.72908045977	131	27145.94	42	97547.89	123	0	1	1	1	0	485	89.04	0	574.04	131	.763358779	485	0
SHR	07-JAN-19	01-07-19	PRV	PRV	PRV	308199.64	300	13729.46	4400.830574712644	47815	516	1027.33213	.627418174	.317891875	152	148	175	0	0	793.072276	93.8931298	32.0610687	81	114859.72908045977	131	27145.94	42	97547.89	123	0	5	9	2	3	5228.87	62.53	0	5291.4	131	3.81679389	1045.774	2.29007634
SHR	07-JAN-19	01-07-19	RAK	RAK	RAK	0	0	0	0	47815	0	0	0	0	0	0	175	0	0	793.072276	93.8931298	32.0610687	81	114859.72908045977	131	27145.94	42	97547.89	123	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	07-JAN-19	01-07-19	SOC	SOC	SOC	49028	161	2640.49	1415.09632183908	47815	263	304.521739	.336714420	.175677089	84	77	175	0	0	793.072276	93.8931298	32.0610687	81	114859.72908045977	131	27145.94	42	97547.89	123	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	07-JAN-19	01-07-19	VOL	VOL	VOL	393309	755	54711.93	15175.982528735632	47815	828	520.939073	1.57900241	.148488968	71	684	175	0	0	793.072276	93.8931298	32.0610687	81	114859.72908045977	131	27145.94	42	97547.89	123	0	21	21	21	0	11415	559.08	1.83908045977	11975.91908045977	131	16.0305344	543.5714285714285714285714285714285714	0
SHR	08-JAN-19	01-08-19	BAR	BAR	BAR	660717.25	822	115563.75	39497.350459770114	47815	1209	803.792275	1.71912580	.650423507	311	511	141	0	0	764.986387	90.8396947	14.5038168	100	26888.689770114943	131	48392.69	19	91033.38	119	0	15	16	14	1	16000	1499.34	1692.51	19191.85	131	11.4503817	1066.666666666666666666666666666666667	.763358779
SHR	08-JAN-19	01-08-19	CON	CON	CON	607773.5	808	111332.54	40399.412298850574	47815	1229	752.194926	1.68984628	.805186657	385	423	141	0	0	764.986387	90.8396947	14.5038168	100	26888.689770114943	131	48392.69	19	91033.38	119	0	41	47	35	6	34519.5	3952.05	1783	40254.55	131	31.2977099	841.9390243902439024390243902439024390	4.58015267
SHR	08-JAN-19	01-08-19	COR	COR	COR	626405	1066	51217.05	11934.108735632184	47815	1138	587.621951	2.22942591	.138031998	66	1000	141	0	0	764.986387	90.8396947	14.5038168	100	26888.689770114943	131	48392.69	19	91033.38	119	0	0	0	0	0	555	646.3	1839.6	3040.9	131	0	0	0
SHR	08-JAN-19	01-08-19	CPM	CPM	CPM	0	26	3235.43	-122.48	47815	53	0	.054376242	.033462303	16	10	141	0	0	764.986387	90.8396947	14.5038168	100	26888.689770114943	131	48392.69	19	91033.38	119	0	2	4	0	2	0	0	0	0	131	1.52671756	0	1.52671756
SHR	08-JAN-19	01-08-19	HSU	HSU	HSU	-385.66	32	3638133.18	1746095.962068965516	47815	43	-12.051875	.066924605	.020913939	10	22	141	0	0	764.986387	90.8396947	14.5038168	100	26888.689770114943	131	48392.69	19	91033.38	119	0	0	0	0	0	0	35437.29	18667.02	54104.31	131	0	0	0
SHR	08-JAN-19	01-08-19	LOW	LOW	LOW	216550	347	28019.84	6000.301034482759	47815	363	624.063401	.725713688	.025096727	12	335	141	0	0	764.986387	90.8396947	14.5038168	100	26888.689770114943	131	48392.69	19	91033.38	119	0	10	13	9	1	7108	625.23	720.977011494253	8454.207011494253	131	7.63358779	710.8	.763358779
SHR	08-JAN-19	01-08-19	NRR	NRR	NRR	0	0	0	0	47815	0	0	0	0	0	0	141	0	0	764.986387	90.8396947	14.5038168	100	26888.689770114943	131	48392.69	19	91033.38	119	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	08-JAN-19	01-08-19	OTA	OTA	OTA	188818.94	292	41844.75	6099.908850574713	47815	492	646.640205	.610687023	.372268117	178	114	141	0	0	764.986387	90.8396947	14.5038168	100	26888.689770114943	131	48392.69	19	91033.38	119	0	9	14	4	5	6424.01	3004.66	997.827011494253	10426.497011494253	131	6.87022901	713.7788888888888888888888888888888889	3.81679389
SHR	08-JAN-19	01-08-19	OTH	OTH	OTH	58433.25	102	13704.32	4700.58	47815	132	572.875	.213322179	.054376242	26	76	141	0	0	764.986387	90.8396947	14.5038168	100	26888.689770114943	131	48392.69	19	91033.38	119	0	4	5	3	1	1325	195.27	83	1603.27	131	3.05343511	331.25	.763358779
SHR	08-JAN-19	01-08-19	PCK	PCK	PCK	74475	92	20140.85	8035.93	47815	184	809.510870	.192408240	.110843877	53	39	141	0	0	764.986387	90.8396947	14.5038168	100	26888.689770114943	131	48392.69	19	91033.38	119	0	1	1	1	0	1035	373.83	0	1408.83	131	.763358779	1035	0
SHR	08-JAN-19	01-08-19	PRM	PRM	PRM	142066.13	235	42757.73	8712.224482758621	47815	445	604.536723	.491477570	.332531632	159	76	141	0	0	764.986387	90.8396947	14.5038168	100	26888.689770114943	131	48392.69	19	91033.38	119	0	1	1	1	0	485	53.42	506.25	1044.67	131	.763358779	485	0
SHR	08-JAN-19	01-08-19	PRV	PRV	PRV	308199.64	300	13729.46	4400.830574712644	47815	516	1027.33213	.627418174	.317891875	152	148	141	0	0	764.986387	90.8396947	14.5038168	100	26888.689770114943	131	48392.69	19	91033.38	119	0	6	10	3	3	8118.87	965.7	0	9084.57	131	4.58015267	1353.145	2.29007634
SHR	08-JAN-19	01-08-19	RAK	RAK	RAK	0	0	0	0	47815	0	0	0	0	0	0	141	0	0	764.986387	90.8396947	14.5038168	100	26888.689770114943	131	48392.69	19	91033.38	119	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	08-JAN-19	01-08-19	SOC	SOC	SOC	49028	161	2640.49	1415.09632183908	47815	263	304.521739	.336714420	.175677089	84	77	141	0	0	764.986387	90.8396947	14.5038168	100	26888.689770114943	131	48392.69	19	91033.38	119	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	08-JAN-19	01-08-19	VOL	VOL	VOL	393309	755	54711.93	15175.982528735632	47815	828	520.939073	1.57900241	.148488968	71	684	141	0	0	764.986387	90.8396947	14.5038168	100	26888.689770114943	131	48392.69	19	91033.38	119	0	30	30	30	0	15463	1639.6	598.505747126437	17701.105747126437	131	22.9007634	515.4333333333333333333333333333333333	0
SHR	09-JAN-19	01-09-19	BAR	BAR	BAR	660717.25	822	115563.75	39497.350459770114	47815	1209	803.792275	1.71912580	.650423507	311	511	131	0	0	761.424779	86.2595420	11.4503817	98	64460.404022988506	131	55294.65	15	86041	113	0	12	13	11	1	11917.75	1553.77	2986.97	16458.49	131	9.16030534	993.1458333333333333333333333333333333	.763358779
SHR	09-JAN-19	01-09-19	CON	CON	CON	607773.5	808	111332.54	40399.412298850574	47815	1229	752.194926	1.68984628	.805186657	385	423	131	0	0	761.424779	86.2595420	11.4503817	98	64460.404022988506	131	55294.65	15	86041	113	0	31	39	25	6	28805	4806.7	206.1	33817.8	131	23.6641221	929.1935483870967741935483870967741935	4.58015267
SHR	09-JAN-19	01-09-19	COR	COR	COR	626405	1066	51217.05	11934.108735632184	47815	1138	587.621951	2.22942591	.138031998	66	1000	131	0	0	761.424779	86.2595420	11.4503817	98	64460.404022988506	131	55294.65	15	86041	113	0	17	19	15	2	9625	264.11	30	9919.11	131	12.9770992	566.1764705882352941176470588235294118	1.52671756
SHR	09-JAN-19	01-09-19	CPM	CPM	CPM	0	26	3235.43	-122.48	47815	53	0	.054376242	.033462303	16	10	131	0	0	761.424779	86.2595420	11.4503817	98	64460.404022988506	131	55294.65	15	86041	113	0	0	0	0	0	0	163.6	0	163.6	131	0	0	0
SHR	09-JAN-19	01-09-19	HSU	HSU	HSU	-385.66	32	3638133.18	1746095.962068965516	47815	43	-12.051875	.066924605	.020913939	10	22	131	0	0	761.424779	86.2595420	11.4503817	98	64460.404022988506	131	55294.65	15	86041	113	0	0	0	0	0	-555	45055.9	59617.08	104117.98	131	0	0	0
SHR	09-JAN-19	01-09-19	LOW	LOW	LOW	216550	347	28019.84	6000.301034482759	47815	363	624.063401	.725713688	.025096727	12	335	131	0	0	761.424779	86.2595420	11.4503817	98	64460.404022988506	131	55294.65	15	86041	113	0	10	10	10	0	6151	430.78	812.931034482759	7394.711034482759	131	7.63358779	615.1	0
SHR	09-JAN-19	01-09-19	NRR	NRR	NRR	0	0	0	0	47815	0	0	0	0	0	0	131	0	0	761.424779	86.2595420	11.4503817	98	64460.404022988506	131	55294.65	15	86041	113	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	09-JAN-19	01-09-19	OTA	OTA	OTA	188818.94	292	41844.75	6099.908850574713	47815	492	646.640205	.610687023	.372268117	178	114	131	0	0	761.424779	86.2595420	11.4503817	98	64460.404022988506	131	55294.65	15	86041	113	0	7	9	5	2	4460.38	1007.6	471.522988505747	5939.502988505747	131	5.34351145	637.1971428571428571428571428571428571	1.52671756
SHR	09-JAN-19	01-09-19	OTH	OTH	OTH	58433.25	102	13704.32	4700.58	47815	132	572.875	.213322179	.054376242	26	76	131	0	0	761.424779	86.2595420	11.4503817	98	64460.404022988506	131	55294.65	15	86041	113	0	0	0	0	0	0	42.98	0	42.98	131	0	0	0
SHR	09-JAN-19	01-09-19	PCK	PCK	PCK	74475	92	20140.85	8035.93	47815	184	809.510870	.192408240	.110843877	53	39	131	0	0	761.424779	86.2595420	11.4503817	98	64460.404022988506	131	55294.65	15	86041	113	0	4	4	4	0	3720	227.57	0	3947.57	131	3.05343511	930	0
SHR	09-JAN-19	01-09-19	PRM	PRM	PRM	142066.13	235	42757.73	8712.224482758621	47815	445	604.536723	.491477570	.332531632	159	76	131	0	0	761.424779	86.2595420	11.4503817	98	64460.404022988506	131	55294.65	15	86041	113	0	1	1	1	0	0	124.22	0	124.22	131	.763358779	0	0
SHR	09-JAN-19	01-09-19	PRV	PRV	PRV	308199.64	300	13729.46	4400.830574712644	47815	516	1027.33213	.627418174	.317891875	152	148	131	0	0	761.424779	86.2595420	11.4503817	98	64460.404022988506	131	55294.65	15	86041	113	0	6	10	3	3	8218.87	163.21	0	8382.08	131	4.58015267	1369.811666666666666666666666666666667	2.29007634
SHR	09-JAN-19	01-09-19	RAK	RAK	RAK	0	0	0	0	47815	0	0	0	0	0	0	131	0	0	761.424779	86.2595420	11.4503817	98	64460.404022988506	131	55294.65	15	86041	113	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	09-JAN-19	01-09-19	SOC	SOC	SOC	49028	161	2640.49	1415.09632183908	47815	263	304.521739	.336714420	.175677089	84	77	131	0	0	761.424779	86.2595420	11.4503817	98	64460.404022988506	131	55294.65	15	86041	113	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	09-JAN-19	01-09-19	VOL	VOL	VOL	393309	755	54711.93	15175.982528735632	47815	828	520.939073	1.57900241	.148488968	71	684	131	0	0	761.424779	86.2595420	11.4503817	98	64460.404022988506	131	55294.65	15	86041	113	0	25	26	24	1	13698	1454.21	335.8	15488.01	131	19.0839695	547.92	.763358779
SHR	10-JAN-19	01-10-19	BAR	BAR	BAR	660717.25	822	115563.75	39497.350459770114	47815	1209	803.792275	1.71912580	.650423507	311	511	160	0	0	590.154649	87.0229008	29.7709924	75	23800.504137931034	131	92206.11	39	67277.63	114	0	12	12	12	0	10947.75	1005.44	329.37	12282.56	131	9.16030534	912.3125	0
SHR	10-JAN-19	01-10-19	CON	CON	CON	607773.5	808	111332.54	40399.412298850574	47815	1229	752.194926	1.68984628	.805186657	385	423	160	0	0	590.154649	87.0229008	29.7709924	75	23800.504137931034	131	92206.11	39	67277.63	114	0	23	36	13	10	19131.5	1688.41	471.88	21291.79	131	17.5572519	831.8043478260869565217391304347826087	7.63358779
SHR	10-JAN-19	01-10-19	COR	COR	COR	626405	1066	51217.05	11934.108735632184	47815	1138	587.621951	2.22942591	.138031998	66	1000	160	0	0	590.154649	87.0229008	29.7709924	75	23800.504137931034	131	92206.11	39	67277.63	114	0	4	5	3	1	2300	247.8	6.6	2554.4	131	3.05343511	575	.763358779
SHR	10-JAN-19	01-10-19	CPM	CPM	CPM	0	26	3235.43	-122.48	47815	53	0	.054376242	.033462303	16	10	160	0	0	590.154649	87.0229008	29.7709924	75	23800.504137931034	131	92206.11	39	67277.63	114	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	10-JAN-19	01-10-19	HSU	HSU	HSU	-385.66	32	3638133.18	1746095.962068965516	47815	43	-12.051875	.066924605	.020913939	10	22	160	0	0	590.154649	87.0229008	29.7709924	75	23800.504137931034	131	92206.11	39	67277.63	114	0	0	0	0	0	0	87521.52	22972.99908045977	110494.51908045977	131	0	0	0
SHR	10-JAN-19	01-10-19	LOW	LOW	LOW	216550	347	28019.84	6000.301034482759	47815	363	624.063401	.725713688	.025096727	12	335	160	0	0	590.154649	87.0229008	29.7709924	75	23800.504137931034	131	92206.11	39	67277.63	114	0	3	3	3	0	1766	321.04	4.022988505747	2091.062988505747	131	2.29007634	588.6666666666666666666666666666666667	0
SHR	10-JAN-19	01-10-19	NRR	NRR	NRR	0	0	0	0	47815	0	0	0	0	0	0	160	0	0	590.154649	87.0229008	29.7709924	75	23800.504137931034	131	92206.11	39	67277.63	114	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	10-JAN-19	01-10-19	OTA	OTA	OTA	188818.94	292	41844.75	6099.908850574713	47815	492	646.640205	.610687023	.372268117	178	114	160	0	0	590.154649	87.0229008	29.7709924	75	23800.504137931034	131	92206.11	39	67277.63	114	0	6	8	4	2	4888.51	192.86	0	5081.37	131	4.58015267	814.7516666666666666666666666666666667	1.52671756
SHR	10-JAN-19	01-10-19	OTH	OTH	OTH	58433.25	102	13704.32	4700.58	47815	132	572.875	.213322179	.054376242	26	76	160	0	0	590.154649	87.0229008	29.7709924	75	23800.504137931034	131	92206.11	39	67277.63	114	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	10-JAN-19	01-10-19	PCK	PCK	PCK	74475	92	20140.85	8035.93	47815	184	809.510870	.192408240	.110843877	53	39	160	0	0	590.154649	87.0229008	29.7709924	75	23800.504137931034	131	92206.11	39	67277.63	114	0	3	3	3	0	2685	340.1	0	3025.1	131	2.29007634	895	0
SHR	10-JAN-19	01-10-19	PRM	PRM	PRM	142066.13	235	42757.73	8712.224482758621	47815	445	604.536723	.491477570	.332531632	159	76	160	0	0	590.154649	87.0229008	29.7709924	75	23800.504137931034	131	92206.11	39	67277.63	114	0	1	1	1	0	485	58.5	0	543.5	131	.763358779	485	0
SHR	10-JAN-19	01-10-19	PRV	PRV	PRV	308199.64	300	13729.46	4400.830574712644	47815	516	1027.33213	.627418174	.317891875	152	148	160	0	0	590.154649	87.0229008	29.7709924	75	23800.504137931034	131	92206.11	39	67277.63	114	0	4	7	2	2	3783.87	163.98	0	3947.85	131	3.05343511	945.9675	1.52671756
SHR	10-JAN-19	01-10-19	RAK	RAK	RAK	0	0	0	0	47815	0	0	0	0	0	0	160	0	0	590.154649	87.0229008	29.7709924	75	23800.504137931034	131	92206.11	39	67277.63	114	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	10-JAN-19	01-10-19	SOC	SOC	SOC	49028	161	2640.49	1415.09632183908	47815	263	304.521739	.336714420	.175677089	84	77	160	0	0	590.154649	87.0229008	29.7709924	75	23800.504137931034	131	92206.11	39	67277.63	114	0	42	66	21	21	12264	110.73	1.83908045977	12376.56908045977	131	32.0610687	292	16.0305344
SHR	10-JAN-19	01-10-19	VOL	VOL	VOL	393309	755	54711.93	15175.982528735632	47815	828	520.939073	1.57900241	.148488968	71	684	160	0	0	590.154649	87.0229008	29.7709924	75	23800.504137931034	131	92206.11	39	67277.63	114	0	16	19	13	3	9026	555.73	13.792988505747	9595.522988505747	131	12.2137405	564.125	2.29007634
SHR	11-JAN-19	01-11-19	BAR	BAR	BAR	660717.25	822	115563.75	39497.350459770114	47815	1209	803.792275	1.71912580	.650423507	311	511	139	0	0	444.651383	71.7557252	30.5343511	54	20618.544022988506	131	63615.83	40	41797.23	94	0	13	15	11	2	10595	1521.09	430.967011494253	12547.057011494253	131	9.92366412	815	1.52671756
SHR	11-JAN-19	01-11-19	CON	CON	CON	607773.5	808	111332.54	40399.412298850574	47815	1229	752.194926	1.68984628	.805186657	385	423	139	0	0	444.651383	71.7557252	30.5343511	54	20618.544022988506	131	63615.83	40	41797.23	94	0	6	10	2	4	3395	2151.58	257.957011494253	5804.537011494253	131	4.58015267	565.8333333333333333333333333333333333	3.05343511
SHR	11-JAN-19	01-11-19	COR	COR	COR	626405	1066	51217.05	11934.108735632184	47815	1138	587.621951	2.22942591	.138031998	66	1000	139	0	0	444.651383	71.7557252	30.5343511	54	20618.544022988506	131	63615.83	40	41797.23	94	0	1	2	0	1	575	264.42	165	1004.42	131	.763358779	575	.763358779
SHR	11-JAN-19	01-11-19	CPM	CPM	CPM	0	26	3235.43	-122.48	47815	53	0	.054376242	.033462303	16	10	139	0	0	444.651383	71.7557252	30.5343511	54	20618.544022988506	131	63615.83	40	41797.23	94	0	1	1	1	0	0	0	30	30	131	.763358779	0	0
SHR	11-JAN-19	01-11-19	HSU	HSU	HSU	-385.66	32	3638133.18	1746095.962068965516	47815	43	-12.051875	.066924605	.020913939	10	22	139	0	0	444.651383	71.7557252	30.5343511	54	20618.544022988506	131	63615.83	40	41797.23	94	0	0	0	0	0	0	57739.34	18758.87	76498.21	131	0	0	0
SHR	11-JAN-19	01-11-19	LOW	LOW	LOW	216550	347	28019.84	6000.301034482759	47815	363	624.063401	.725713688	.025096727	12	335	139	0	0	444.651383	71.7557252	30.5343511	54	20618.544022988506	131	63615.83	40	41797.23	94	0	2	2	2	0	904	412.34	-187.931034482759	1128.408965517241	131	1.52671756	452	0
SHR	11-JAN-19	01-11-19	NRR	NRR	NRR	0	0	0	0	47815	0	0	0	0	0	0	139	0	0	444.651383	71.7557252	30.5343511	54	20618.544022988506	131	63615.83	40	41797.23	94	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	11-JAN-19	01-11-19	OTA	OTA	OTA	188818.94	292	41844.75	6099.908850574713	47815	492	646.640205	.610687023	.372268117	178	114	139	0	0	444.651383	71.7557252	30.5343511	54	20618.544022988506	131	63615.83	40	41797.23	94	0	2	4	0	2	823.36	576.66	45.977011494253	1445.997011494253	131	1.52671756	411.68	1.52671756
SHR	11-JAN-19	01-11-19	OTH	OTH	OTH	58433.25	102	13704.32	4700.58	47815	132	572.875	.213322179	.054376242	26	76	139	0	0	444.651383	71.7557252	30.5343511	54	20618.544022988506	131	63615.83	40	41797.23	94	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	11-JAN-19	01-11-19	PCK	PCK	PCK	74475	92	20140.85	8035.93	47815	184	809.510870	.192408240	.110843877	53	39	139	0	0	444.651383	71.7557252	30.5343511	54	20618.544022988506	131	63615.83	40	41797.23	94	0	1	1	1	0	1295	38	0	1333	131	.763358779	1295	0
SHR	11-JAN-19	01-11-19	PRM	PRM	PRM	142066.13	235	42757.73	8712.224482758621	47815	445	604.536723	.491477570	.332531632	159	76	139	0	0	444.651383	71.7557252	30.5343511	54	20618.544022988506	131	63615.83	40	41797.23	94	0	0	0	0	0	0	74.81	0	74.81	131	0	0	0
SHR	11-JAN-19	01-11-19	PRV	PRV	PRV	308199.64	300	13729.46	4400.830574712644	47815	516	1027.33213	.627418174	.317891875	152	148	139	0	0	444.651383	71.7557252	30.5343511	54	20618.544022988506	131	63615.83	40	41797.23	94	0	5	9	2	3	4075.87	0	0	4075.87	131	3.81679389	815.174	2.29007634
SHR	11-JAN-19	01-11-19	RAK	RAK	RAK	0	0	0	0	47815	0	0	0	0	0	0	139	0	0	444.651383	71.7557252	30.5343511	54	20618.544022988506	131	63615.83	40	41797.23	94	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	11-JAN-19	01-11-19	SOC	SOC	SOC	49028	161	2640.49	1415.09632183908	47815	263	304.521739	.336714420	.175677089	84	77	139	0	0	444.651383	71.7557252	30.5343511	54	20618.544022988506	131	63615.83	40	41797.23	94	0	54	84	28	26	15768	249.39	116.954022988506	16134.344022988506	131	41.2213740	292	19.8473282
SHR	11-JAN-19	01-11-19	VOL	VOL	VOL	393309	755	54711.93	15175.982528735632	47815	828	520.939073	1.57900241	.148488968	71	684	139	0	0	444.651383	71.7557252	30.5343511	54	20618.544022988506	131	63615.83	40	41797.23	94	0	9	11	7	2	4366	588.2	1000.75	5954.95	131	6.87022901	485.1111111111111111111111111111111111	1.52671756
SHR	12-JAN-19	01-12-19	BAR	BAR	BAR	660717.25	822	115563.75	39497.350459770114	47815	1209	803.792275	1.71912580	.650423507	311	511	133	0	0	423.054368	66.4122137	31.2977099	46	30212.013218390804	131	50149.16	41	36805.73	87	0	9	14	4	5	6705	1935.96	-45.977011494253	8594.982988505747	131	6.87022901	745	3.81679389
SHR	12-JAN-19	01-12-19	CON	CON	CON	607773.5	808	111332.54	40399.412298850574	47815	1229	752.194926	1.68984628	.805186657	385	423	133	0	0	423.054368	66.4122137	31.2977099	46	30212.013218390804	131	50149.16	41	36805.73	87	0	6	9	3	3	3175	543.27	330	4048.27	131	4.58015267	529.1666666666666666666666666666666667	2.29007634
SHR	12-JAN-19	01-12-19	COR	COR	COR	626405	1066	51217.05	11934.108735632184	47815	1138	587.621951	2.22942591	.138031998	66	1000	133	0	0	423.054368	66.4122137	31.2977099	46	30212.013218390804	131	50149.16	41	36805.73	87	0	1	2	0	1	575	115.22	0	690.22	131	.763358779	575	.763358779
